timestamp,price,hour,day_of_week,day_of_month,day_of_year,week_of_year,month,quarter,is_weekend,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,price_lag_1,price_lag_2,price_lag_3,price_lag_6,price_lag_12,price_lag_24,price_lag_48,price_lag_72,price_lag_168,price_mean_3,price_std_3,price_min_3,price_max_3,price_mean_6,price_std_6,price_min_6,price_max_6,price_mean_12,price_std_12,price_min_12,price_max_12,price_mean_24,price_std_24,price_min_24,price_max_24,price_mean_48,price_std_48,price_min_48,price_max_48,price_mean_168,price_std_168,price_min_168,price_max_168,price_change_1h,price_change_24h,price_momentum_6h,price_volatility_24h
2025-01-08 10:00:00+00:00,24.6,10,2,8,8,2,1,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,27.9,23.95,26.33,28.73,44.74,26.1,21.59,26.28,24.82,26.06,1.988793604173334,23.95,27.9,26.76,1.7205348005781933,23.95,28.73,32.089166666666664,7.30797628788181,23.95,45.84,34.58083333333334,7.640588935112422,23.95,46.43,34.15479166666667,7.641900172963928,21.59,47.05,33.24666666666666,9.794297844127518,3.23,104.58,3.9499999999999993,2.9599999999999973,-1.3900000000000006,7.640588935112422
2025-01-08 11:00:00+00:00,33.65,11,2,8,8,2,1,1,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,24.6,27.9,23.95,27.7,45.84,25.17,27.23,23.59,26.4,25.483333333333334,2.11797859605192,23.95,27.9,26.071666666666662,1.5964387450407562,23.95,27.9,30.410833333333333,6.393989305779661,23.95,45.84,34.51833333333334,7.718713942590196,23.95,46.43,34.217499999999994,7.548379141217967,22.32,47.05,33.245357142857145,9.795445898514629,3.23,104.58,-3.299999999999997,-1.5,-4.129999999999999,7.718713942590196
2025-01-08 12:00:00+00:00,30.49,12,2,8,8,2,1,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,33.65,24.6,27.9,25.95,38.31,33.69,26.47,25.87,30.24,28.716666666666665,4.579938136409073,24.6,33.65,27.063333333333333,3.510621977181152,23.95,33.65,29.395,4.366859699642764,23.95,38.31,34.87166666666667,7.461999188157154,23.95,46.43,34.35125,7.478487623019749,22.32,47.05,33.288511904761904,9.781067171726274,3.23,104.58,9.049999999999997,8.479999999999997,5.949999999999999,7.461999188157154
2025-01-08 13:00:00+00:00,29.19,13,2,8,8,2,1,1,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,30.49,33.65,24.6,26.33,34.63,32.62,32.72,27.45,27.27,29.58,4.593114411812633,24.6,33.65,27.820000000000004,3.7064700187645707,23.95,33.65,28.743333333333336,3.389688463382491,23.95,34.63,34.73833333333334,7.512450342260347,23.95,46.43,34.435,7.410550271008823,22.32,47.05,33.29,9.780619600029386,3.23,104.58,-3.16,-3.1999999999999993,4.539999999999999,7.512450342260347
2025-01-08 14:00:00+00:00,31.24,14,2,8,8,2,1,1,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,29.19,30.49,33.65,23.95,31.7,31.04,31.83,25.43,30.33,31.109999999999996,2.293730585749117,29.19,33.65,28.296666666666667,3.660140252321939,23.95,33.65,28.290000000000003,2.8519594540023205,23.95,33.65,34.595416666666665,7.586760194814599,23.95,46.43,34.36145833333334,7.445365826881799,22.32,47.05,33.30142857142857,9.774663097290158,3.23,104.58,-1.2999999999999972,-3.429999999999996,2.860000000000003,7.586760194814599
2025-01-08 15:00:00+00:00,108.32,15,2,8,8,2,1,1,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,31.24,29.19,30.49,27.9,29.29,38.25,40.59,32.75,35.82,30.30666666666667,1.0372238588339011,29.19,31.24,29.511666666666667,3.0950115777921274,24.6,33.65,28.251666666666665,2.8046579222084373,23.95,33.65,34.60375,7.582793916951494,23.95,46.43,34.34916666666667,7.450119471649026,22.32,47.05,33.30684523809524,9.773258647895274,3.23,104.58,2.049999999999997,0.1999999999999993,7.289999999999999,7.582793916951494
2025-01-08 16:00:00+00:00,38.36,16,2,8,8,2,1,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,108.32,31.24,29.19,24.6,28.73,36.59,37.17,35.38,37.11,56.25,45.10559056258993,29.19,108.32,42.915,32.18122231985604,24.6,108.32,34.8375,23.308033388824242,23.95,108.32,37.52333333333333,16.860923092649223,23.95,108.32,35.76020833333333,13.002346349562126,22.32,108.32,33.738392857142856,11.357194524243454,3.23,108.32,77.08,70.07,80.41999999999999,16.860923092649223
2025-01-08 17:00:00+00:00,42.78,17,2,8,8,2,1,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,38.36,108.32,31.24,33.65,27.7,43.06,40.39,43.46,42.5,59.30666666666667,42.59581826110792,31.24,108.32,45.208333333333336,31.086678443775032,29.19,108.32,35.63999999999999,23.244328731581355,23.95,108.32,37.59708333333333,16.860534180811676,23.95,108.32,35.785,13.006225514255068,22.32,108.32,33.74583333333334,11.35982575647905,3.23,108.32,-69.96,1.769999999999996,13.759999999999998,16.860534180811676
2025-01-08 18:00:00+00:00,43.76,18,2,8,8,2,1,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,42.78,38.36,108.32,30.49,25.95,45.58,44.82,38.41,41.03,63.15333333333333,39.17786279690784,38.36,108.32,46.73,30.627820033427138,29.19,108.32,36.89666666666667,23.183600133532224,23.95,108.32,37.58541666666667,16.856686192251964,23.95,108.32,35.83479166666667,13.028785150921216,22.32,108.32,33.7475,11.361138286881848,3.23,108.32,4.420000000000002,-0.28000000000000114,9.130000000000003,16.856686192251964
2025-01-08 19:00:00+00:00,43.4,19,2,8,8,2,1,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,43.76,42.78,38.36,29.19,26.33,41.63,40.71,40.64,40.77,41.63333333333333,2.8768269557508144,38.36,43.76,48.94166666666666,29.68518581155704,29.19,108.32,38.380833333333335,22.988367199850266,23.95,108.32,37.50958333333333,16.823217776055202,23.95,108.32,35.81270833333333,13.014121583647954,22.32,108.32,33.76375,11.373562510341545,3.23,108.32,0.9799999999999969,-1.8200000000000003,13.27,16.823217776055202
2025-01-08 20:00:00+00:00,41.8,20,2,8,8,2,1,1,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,43.4,43.76,42.78,31.24,23.95,46.43,44.69,40.14,48.3,43.31333333333333,0.4957149718684762,42.78,43.76,51.31,28.330121778771108,31.24,108.32,39.803333333333335,22.701226772350804,23.95,108.32,37.583333333333336,16.84593065728768,23.95,108.32,35.86875,13.041422325674285,22.32,108.32,33.77940476190476,11.38506794440243,3.23,108.32,-0.35999999999999943,1.769999999999996,14.209999999999997,16.84593065728768
2025-01-08 21:00:00+00:00,39.79,21,2,8,8,2,1,1,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,41.8,43.4,43.76,108.32,27.9,44.71,47.05,36.97,43.73,42.98666666666666,1.0433280085066983,41.8,43.76,53.06999999999999,27.13679642109586,38.36,108.32,41.29083333333333,22.14602219908632,24.6,108.32,37.39041666666666,16.766539265730284,23.95,108.32,35.80854166666666,13.006455024183154,22.32,108.32,33.74071428571428,11.34640535397888,3.23,108.32,-1.6000000000000014,-4.630000000000003,10.559999999999999,16.766539265730284
2025-01-08 22:00:00+00:00,41.47,22,2,8,8,2,1,1,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,39.79,41.8,43.4,38.36,24.6,44.74,38.77,41.74,43.47,41.663333333333334,1.808876262582519,39.79,43.4,41.64833333333333,2.1493107422305036,38.36,43.76,42.281666666666666,21.75497094013367,24.6,108.32,37.18541666666667,16.70311139439665,23.95,108.32,35.657291666666666,12.914838528258603,22.32,108.32,33.717261904761905,11.32969399898496,3.23,108.32,-2.009999999999998,-4.920000000000002,-68.53,16.70311139439665
2025-01-08 23:00:00+00:00,43.13,23,2,8,8,2,1,1,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,41.47,39.79,41.8,42.78,33.65,45.84,41.66,39.18,38.15,41.02,1.077914653393832,39.79,41.8,42.166666666666664,1.463170074416318,39.79,43.76,43.6875,21.041879074835496,29.19,108.32,37.049166666666665,16.652067091079026,23.95,108.32,35.713541666666664,12.934549065589483,22.32,108.32,33.705357142857146,11.320431843229043,3.23,108.32,1.6799999999999997,-3.270000000000003,3.1099999999999994,16.652067091079026
2025-01-09 00:00:00+00:00,39.36,0,3,9,9,2,1,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,43.13,41.47,39.79,43.76,30.49,38.31,39.67,41.1,38.17,41.46333333333333,1.6700099800104489,39.79,43.13,42.225,1.4990496989762512,39.79,43.76,44.4775,20.807423555068027,29.19,108.32,36.93625,16.59896875070727,23.95,108.32,35.744166666666665,12.95065821597305,22.32,108.32,33.735,11.338645432304551,3.23,108.32,1.6600000000000037,-2.710000000000001,0.3500000000000014,16.59896875070727
2025-01-09 01:00:00+00:00,33.29,1,3,9,9,2,1,1,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,39.36,43.13,41.47,43.4,29.19,34.63,38.57,34.44,37.4,41.32,1.889470825390314,39.36,43.13,41.49166666666667,1.6649974974958477,39.36,43.4,45.21666666666667,20.41928648621348,29.19,108.32,36.98,16.604129921040208,23.95,108.32,35.73770833333333,12.948735950726276,22.32,108.32,33.74208333333333,11.34180385985444,3.23,108.32,-3.770000000000003,1.0499999999999972,-4.399999999999999,16.604129921040208
2025-01-09 02:00:00+00:00,34.25,2,3,9,9,2,1,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,33.29,39.36,43.13,41.8,31.24,31.7,30.93,37.63,31.66,38.593333333333334,4.964598003195664,33.29,43.13,39.806666666666665,3.477106076418635,33.29,43.13,45.55833333333334,20.159388443706376,31.24,108.32,36.92416666666667,16.614625279807118,23.95,108.32,35.62770833333333,12.946590324077745,22.32,108.32,33.717619047619046,11.338298578552314,3.23,108.32,-6.07,-1.3400000000000034,-10.11,16.614625279807118
2025-01-09 03:00:00+00:00,32.2,3,3,9,9,2,1,1,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,34.25,33.29,39.36,39.79,108.32,29.29,28.13,28.03,32.89,35.63333333333333,3.262887269479934,33.29,39.36,38.54833333333334,3.945987413394443,33.29,43.13,45.80916666666667,19.98299070270119,33.29,108.32,37.03041666666667,16.587896446339805,23.95,108.32,35.696875,12.929816631016159,22.32,108.32,33.73303571428571,11.337244844730815,3.23,108.32,0.9600000000000009,2.5500000000000007,-7.549999999999997,16.587896446339805
2025-01-09 04:00:00+00:00,26.61,4,3,9,9,2,1,1,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,32.2,34.25,33.29,41.47,38.36,28.73,30.33,30.59,28.03,33.24666666666667,1.0256867618011487,32.2,34.25,37.28333333333333,4.626280003055083,32.2,43.13,39.46583333333333,4.126077728817363,32.2,43.76,37.151666666666664,16.539422119831485,23.95,108.32,35.781666666666666,12.892429633082026,22.32,108.32,33.72892857142857,11.337677054884539,3.23,108.32,-2.049999999999997,2.9100000000000037,-7.589999999999996,16.539422119831485
2025-01-09 05:00:00+00:00,27.13,5,3,9,9,2,1,1,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,26.61,32.2,34.25,43.13,42.78,27.7,27.69,32.53,26.74,31.02,3.9543267442133185,26.61,34.25,34.806666666666665,5.772364044883802,26.61,43.13,38.48666666666667,5.558074115985515,26.61,43.76,37.06333333333333,16.59193378321727,23.95,108.32,35.70416666666667,12.937002321945146,22.32,108.32,33.72047619047619,11.342479415579417,3.23,108.32,-5.590000000000003,-2.120000000000001,-14.86,16.59193378321727
2025-01-09 06:00:00+00:00,25.31,6,3,9,9,2,1,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,27.13,26.61,32.2,39.36,43.76,25.95,25.99,22.99,24.37,28.646666666666665,3.0882411391168825,26.61,32.2,32.14,4.766289961804733,26.61,39.36,37.1825,6.251872628551922,26.61,43.76,37.03958333333333,16.606321080204385,23.95,108.32,35.6925,12.944633571402177,22.32,108.32,33.72279761904762,11.341082013117516,3.23,108.32,0.5199999999999996,-0.5700000000000003,-16.000000000000004,16.606321080204385
2025-01-09 07:00:00+00:00,69.53,7,3,9,9,2,1,1,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,25.31,27.13,26.61,33.29,43.4,26.33,25.23,23.05,29.51,26.349999999999998,0.937443331620907,25.31,27.13,29.798333333333336,3.878341999703893,25.31,34.25,35.645,6.73708124014874,25.31,43.4,37.01291666666667,16.625406037321227,23.95,108.32,35.678333333333335,12.955845199086587,22.32,108.32,33.72839285714286,11.336671106320528,3.23,108.32,-1.8200000000000003,-0.6400000000000006,-14.05,16.625406037321227
2025-01-09 08:00:00+00:00,24.71,8,3,9,9,2,1,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,69.53,25.31,27.13,34.25,41.8,23.95,22.32,24.37,24.5,40.656666666666666,25.02159334121899,25.31,69.53,35.83833333333333,16.86850131655647,25.31,69.53,37.8225,11.795322744052575,25.31,69.53,38.812916666666666,17.720990864230615,23.95,108.32,36.60125,13.74928773783836,22.32,108.32,33.96660714285714,11.663260697430886,3.23,108.32,44.22,43.2,36.24,17.720990864230615
2025-01-09 09:00:00+00:00,25.56,9,3,9,9,2,1,1,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,24.71,69.53,25.31,32.2,39.79,27.9,24.94,23.21,22.23,39.85,25.705384649913352,24.71,69.53,34.248333333333335,17.486452375100768,24.71,69.53,36.39833333333333,12.292659179240678,24.71,69.53,38.84458333333333,17.69393508943885,24.6,108.32,36.651041666666664,13.700710998724384,23.95,108.32,33.96785714285714,11.662251256198482,3.23,108.32,-44.82,0.7600000000000016,-9.54,17.69393508943885
2025-01-09 10:00:00+00:00,27.87,10,3,9,9,2,1,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,25.56,24.71,69.53,26.61,41.47,24.6,26.1,21.59,27.93,39.93333333333333,25.634988459785472,24.71,69.53,33.14166666666667,17.8483796650191,24.71,69.53,35.2125,12.617793442739378,24.71,69.53,38.74708333333333,17.763177467218078,24.6,108.32,36.66395833333333,13.689723081230682,23.95,108.32,33.987678571428575,11.64499897662194,3.23,108.32,0.8499999999999979,-2.34,-6.640000000000004,17.763177467218078
2025-01-09 11:00:00+00:00,29.38,11,3,9,9,2,1,1,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,27.87,25.56,24.71,27.13,43.13,33.65,25.17,27.23,24.41,26.046666666666667,1.6352471780540998,24.71,27.87,33.35166666666667,17.763369518947336,24.71,69.53,34.07916666666667,12.615425232146531,24.71,69.53,38.88333333333333,17.66220028310685,24.71,108.32,36.70083333333333,13.663020106832757,23.95,108.32,33.98732142857143,11.645186791847651,3.23,108.32,2.3100000000000023,3.2699999999999996,1.2600000000000016,17.66220028310685
2025-01-09 12:00:00+00:00,25.38,12,3,9,9,2,1,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,29.38,27.87,25.56,25.31,39.36,30.49,33.69,26.47,30.06,27.603333333333335,1.9239109473502016,25.56,29.38,33.72666666666667,17.628997324484093,24.71,69.53,32.93333333333334,12.340059918326142,24.71,69.53,38.705416666666665,17.73855074202896,24.71,108.32,36.78854166666667,13.600795344325524,23.95,108.32,34.01690476190476,11.627009642912673,3.23,108.32,1.509999999999998,-4.27,2.25,17.73855074202896
2025-01-09 13:00:00+00:00,28.89,13,3,9,9,2,1,1,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,25.38,29.38,27.87,69.53,33.29,29.19,32.62,32.72,27.05,27.543333333333333,2.0199092388852398,25.38,29.38,33.73833333333334,17.622335164973663,24.71,69.53,31.768333333333334,12.338085775599929,24.71,69.53,38.4925,17.871616858315722,24.71,108.32,36.61541666666667,13.693648156086637,23.95,108.32,33.98904761904762,11.642143311433093,3.23,108.32,-4.0,-5.109999999999999,0.07000000000000028,17.871616858315722
2025-01-09 14:00:00+00:00,35.11,14,3,9,9,2,1,1,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,28.89,25.38,29.38,24.71,34.25,31.24,31.04,31.83,31.22,27.883333333333336,2.1817500620680548,25.38,29.38,26.965,1.9964042676773657,24.71,29.38,31.401666666666667,12.354123222878318,24.71,69.53,38.48,17.878509810481358,24.71,108.32,36.537708333333335,13.727345629828806,23.95,108.32,34.0,11.636440388287973,3.23,108.32,3.5100000000000016,-0.3000000000000007,-40.64,17.878509810481358
2025-01-09 15:00:00+00:00,37.69,15,3,9,9,2,1,1,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,35.11,28.89,25.38,25.56,32.2,108.32,38.25,40.59,37.62,29.793333333333333,4.927497674614776,25.38,35.11,28.698333333333334,3.5540816910514463,25.38,35.11,31.473333333333333,12.374626042712176,24.71,69.53,38.64125,17.82775176942325,24.71,108.32,36.622499999999995,13.705216664824643,23.95,108.32,34.02315476190476,11.634745616331436,3.23,108.32,6.219999999999999,3.870000000000001,10.399999999999999,17.82775176942325
2025-01-09 16:00:00+00:00,40.11,16,3,9,9,2,1,1,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,37.69,35.11,28.89,27.87,26.61,38.36,36.59,37.17,41.38,33.89666666666667,4.523730024364202,28.89,37.69,30.72,4.682640280867246,25.38,37.69,31.930833333333336,12.504734709361724,24.71,69.53,35.69833333333333,9.886264809525283,24.71,69.53,36.61083333333333,13.704040067965252,23.95,108.32,34.02357142857143,11.63487645154737,3.23,108.32,2.5799999999999983,-70.63,12.129999999999999,9.886264809525283
2025-01-09 17:00:00+00:00,50.52,17,3,9,9,2,1,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,40.11,37.69,35.11,29.38,27.13,42.78,43.06,40.39,42.04,37.63666666666666,2.500426630264185,35.11,40.11,32.76,5.739609742830998,25.38,40.11,33.05583333333333,12.589506061747954,24.71,69.53,35.77125,9.913166612269194,24.71,69.53,36.68416666666666,13.713341203016663,23.95,108.32,34.01601190476191,11.630479888765173,3.23,108.32,2.4200000000000017,1.75,12.239999999999998,9.913166612269194
2025-01-09 18:00:00+00:00,86.54,18,3,9,9,2,1,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,50.52,40.11,37.69,25.38,25.31,43.76,45.58,44.82,42.91,42.77333333333333,6.817054593688873,37.69,50.52,36.28333333333333,8.879476711308344,25.38,50.52,35.005,13.374816566286759,24.71,69.53,36.09375,10.270550898606635,24.71,69.53,36.83958333333333,13.828923429788388,23.95,108.32,34.06648809523809,11.683791841020128,3.23,108.32,10.410000000000004,7.740000000000002,21.140000000000004,10.270550898606635
2025-01-09 19:00:00+00:00,46.32,19,3,9,9,2,1,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,86.54,50.52,40.11,28.89,69.53,43.4,41.63,40.71,43.44,59.05666666666667,24.363748343252425,40.11,86.54,46.47666666666667,20.869360954918275,28.89,86.54,40.1075,19.58009198836225,24.71,86.54,37.87625,14.500276402912792,24.71,86.54,37.69291666666667,15.537889716559697,23.95,108.32,34.326190476190476,12.347577658123141,3.23,108.32,36.02,42.78000000000001,61.16000000000001,14.500276402912792
