index,timestamp,forecast_price,charge_power_mw,discharge_power_mw,soc_mwh,net_power_mw,hourly_revenue_$,cumulative_revenue_$,energy_charged_mwh,energy_discharged_mwh,soc_fraction,actual_price,net_revenue_usd,net_revenue_$,rolling_window,forecast_origin,remaining_soh
0,2025-01-15 00:00:00+00:00,41.6138,13.2964,0.0,62.6316,-13.2964,-480.79782399999993,-480.79782399999993,13.2964,0.0,0.626316,36.16,-480.79782399999993,-480.79782399999993,8,2025-01-14 23:00:00+00:00,0.9999055327462141
1,2025-01-15 01:00:00+00:00,78.128,0.0,50.0,10.0,50.0,6343.5,5862.702176,0.0,50.0,0.1,126.87,6343.5,6343.5,8,2025-01-14 23:00:00+00:00,0.9999055327462141
2,2025-01-15 02:00:00+00:00,35.2903,50.0,0.0,57.5,-50.0,-1712.5,4150.202176,50.0,0.0,0.575,34.25,-1712.5,-1712.5,8,2025-01-14 23:00:00+00:00,0.9999055327462141
3,2025-01-15 03:00:00+00:00,36.6621,34.2105,0.0,90.0,-34.2105,-999.6308100000001,3150.5713659999997,34.2105,0.0,0.9,29.22,-999.6308100000001,-999.6308100000001,8,2025-01-14 23:00:00+00:00,0.9999055327462141
4,2025-01-15 04:00:00+00:00,40.5209,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,26.16,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
5,2025-01-15 05:00:00+00:00,36.706,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,26.76,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
6,2025-01-15 06:00:00+00:00,39.0935,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,25.17,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
7,2025-01-15 07:00:00+00:00,42.4679,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,22.29,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
8,2025-01-15 08:00:00+00:00,40.0098,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,22.04,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
9,2025-01-15 09:00:00+00:00,38.8466,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,24.14,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
10,2025-01-15 10:00:00+00:00,44.648,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,20.94,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
11,2025-01-15 11:00:00+00:00,40.2843,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,22.63,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
12,2025-01-15 12:00:00+00:00,39.9841,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,26.42,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
13,2025-01-15 13:00:00+00:00,45.2577,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,30.1,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
14,2025-01-15 14:00:00+00:00,43.3002,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,34.0,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
15,2025-01-15 15:00:00+00:00,50.187,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,39.5,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
16,2025-01-15 16:00:00+00:00,52.3939,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,40.36,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
17,2025-01-15 17:00:00+00:00,52.01,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,39.89,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
18,2025-01-15 18:00:00+00:00,54.8271,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,41.83,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
19,2025-01-15 19:00:00+00:00,58.76,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,40.37,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
20,2025-01-15 20:00:00+00:00,53.6586,0.0,0.0,90.0,0.0,0.0,3150.5713659999997,0.0,0.0,0.9,43.17,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
21,2025-01-15 21:00:00+00:00,62.17,0.0,38.0,50.0,38.0,1602.08,4752.651366,0.0,38.0,0.5,42.16,1602.08,1602.08,8,2025-01-14 23:00:00+00:00,0.9999055327462141
22,2025-01-15 22:00:00+00:00,50.7595,0.0,0.0,50.0,0.0,0.0,4752.651366,0.0,0.0,0.5,42.69,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
23,2025-01-15 23:00:00+00:00,52.1949,0.0,0.0,50.0,0.0,0.0,4752.651366,0.0,0.0,0.5,38.22,0.0,0.0,8,2025-01-14 23:00:00+00:00,0.9999055327462141
24,2025-01-16 00:00:00+00:00,40.3215,0.0,0.0,50.0,0.0,0.0,4752.651366,0.0,0.0,0.5,39.42,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
25,2025-01-16 01:00:00+00:00,37.8535,0.0,0.0,50.0,0.0,0.0,4752.651366,0.0,0.0,0.5,39.54,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
26,2025-01-16 02:00:00+00:00,35.9395,0.0,0.0,50.0,0.0,0.0,4752.651366,0.0,0.0,0.5,32.85,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
27,2025-01-16 03:00:00+00:00,33.0954,0.0,0.0,50.0,0.0,0.0,4752.651366,0.0,0.0,0.5,31.54,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
28,2025-01-16 04:00:00+00:00,30.0136,0.0,0.0,50.0,0.0,0.0,4752.651366,0.0,0.0,0.5,29.85,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
29,2025-01-16 05:00:00+00:00,32.5678,0.0,0.0,50.0,0.0,0.0,4752.651366,0.0,0.0,0.5,25.05,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
30,2025-01-16 06:00:00+00:00,24.5409,0.0,0.0,50.0,0.0,0.0,4752.651366,0.0,0.0,0.5,25.02,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
31,2025-01-16 07:00:00+00:00,23.4813,42.1053,0.0,90.0,-42.1053,-989.0534969999999,3763.597869,42.1053,0.0,0.9,23.49,-989.0534969999999,-989.0534969999999,9,2025-01-15 23:00:00+00:00,0.9998521058018912
32,2025-01-16 08:00:00+00:00,26.1157,0.0,0.0,90.0,0.0,0.0,3763.597869,0.0,0.0,0.9,23.37,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
33,2025-01-16 09:00:00+00:00,23.9392,0.0,0.0,90.0,0.0,0.0,3763.597869,0.0,0.0,0.9,21.53,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
34,2025-01-16 10:00:00+00:00,23.9065,0.0,0.0,90.0,0.0,0.0,3763.597869,0.0,0.0,0.9,24.52,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
35,2025-01-16 11:00:00+00:00,26.2127,0.0,0.0,90.0,0.0,0.0,3763.597869,0.0,0.0,0.9,27.3,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
36,2025-01-16 12:00:00+00:00,28.8806,0.0,0.0,90.0,0.0,0.0,3763.597869,0.0,0.0,0.9,31.75,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
37,2025-01-16 13:00:00+00:00,31.8299,0.0,0.0,90.0,0.0,0.0,3763.597869,0.0,0.0,0.9,32.93,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
38,2025-01-16 14:00:00+00:00,36.3697,0.0,0.0,90.0,0.0,0.0,3763.597869,0.0,0.0,0.9,38.5,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
39,2025-01-16 15:00:00+00:00,40.6965,0.0,0.0,90.0,0.0,0.0,3763.597869,0.0,0.0,0.9,33.79,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
40,2025-01-16 16:00:00+00:00,44.5668,0.0,0.0,90.0,0.0,0.0,3763.597869,0.0,0.0,0.9,40.3,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
41,2025-01-16 17:00:00+00:00,45.9846,0.0,0.0,90.0,0.0,0.0,3763.597869,0.0,0.0,0.9,40.65,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
42,2025-01-16 18:00:00+00:00,48.9473,0.0,0.0,90.0,0.0,0.0,3763.597869,0.0,0.0,0.9,47.26,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
43,2025-01-16 19:00:00+00:00,48.3045,0.0,0.0,90.0,0.0,0.0,3763.597869,0.0,0.0,0.9,40.76,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
44,2025-01-16 20:00:00+00:00,47.7372,0.0,0.0,90.0,0.0,0.0,3763.597869,0.0,0.0,0.9,41.02,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
45,2025-01-16 21:00:00+00:00,51.5822,0.0,38.0,50.0,38.0,1568.64,5332.2378690000005,0.0,38.0,0.5,41.28,1568.64,1568.64,9,2025-01-15 23:00:00+00:00,0.9998521058018912
46,2025-01-16 22:00:00+00:00,43.1408,0.0,0.0,50.0,0.0,0.0,5332.2378690000005,0.0,0.0,0.5,36.47,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
47,2025-01-16 23:00:00+00:00,42.4295,0.0,0.0,50.0,0.0,0.0,5332.2378690000005,0.0,0.0,0.5,38.88,0.0,0.0,9,2025-01-15 23:00:00+00:00,0.9998521058018912
48,2025-01-17 00:00:00+00:00,39.6515,0.0,0.0,50.0,0.0,0.0,5332.2378690000005,0.0,0.0,0.5,36.13,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
49,2025-01-17 01:00:00+00:00,35.1593,0.0,0.0,50.0,0.0,0.0,5332.2378690000005,0.0,0.0,0.5,35.99,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
50,2025-01-17 02:00:00+00:00,33.3103,0.0,0.0,50.0,0.0,0.0,5332.2378690000005,0.0,0.0,0.5,33.88,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
51,2025-01-17 03:00:00+00:00,30.6172,0.0,0.0,50.0,0.0,0.0,5332.2378690000005,0.0,0.0,0.5,35.13,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
52,2025-01-17 04:00:00+00:00,31.4492,0.0,0.0,50.0,0.0,0.0,5332.2378690000005,0.0,0.0,0.5,30.4,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
53,2025-01-17 05:00:00+00:00,27.0213,0.0,0.0,50.0,0.0,0.0,5332.2378690000005,0.0,0.0,0.5,24.51,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
54,2025-01-17 06:00:00+00:00,24.9878,0.0,0.0,50.0,0.0,0.0,5332.2378690000005,0.0,0.0,0.5,22.12,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
55,2025-01-17 07:00:00+00:00,24.7604,42.1053,0.0,90.0,-42.1053,-1035.3693269999999,4296.868542,42.1053,0.0,0.9,24.59,-1035.3693269999999,-1035.3693269999999,10,2025-01-16 23:00:00+00:00,0.9997998660721802
56,2025-01-17 08:00:00+00:00,26.5876,0.0,0.0,90.0,0.0,0.0,4296.868542,0.0,0.0,0.9,19.72,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
57,2025-01-17 09:00:00+00:00,25.0306,0.0,0.0,90.0,0.0,0.0,4296.868542,0.0,0.0,0.9,27.94,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
58,2025-01-17 10:00:00+00:00,27.9372,0.0,0.0,90.0,0.0,0.0,4296.868542,0.0,0.0,0.9,27.31,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
59,2025-01-17 11:00:00+00:00,40.7327,0.0,0.0,90.0,0.0,0.0,4296.868542,0.0,0.0,0.9,24.78,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
60,2025-01-17 12:00:00+00:00,33.8401,0.0,0.0,90.0,0.0,0.0,4296.868542,0.0,0.0,0.9,23.74,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
61,2025-01-17 13:00:00+00:00,33.4408,0.0,0.0,90.0,0.0,0.0,4296.868542,0.0,0.0,0.9,33.82,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
62,2025-01-17 14:00:00+00:00,39.4,0.0,0.0,90.0,0.0,0.0,4296.868542,0.0,0.0,0.9,32.74,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
63,2025-01-17 15:00:00+00:00,42.8035,0.0,0.0,90.0,0.0,0.0,4296.868542,0.0,0.0,0.9,38.71,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
64,2025-01-17 16:00:00+00:00,47.8769,0.0,0.0,90.0,0.0,0.0,4296.868542,0.0,0.0,0.9,34.04,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
65,2025-01-17 17:00:00+00:00,51.4818,0.0,0.0,90.0,0.0,0.0,4296.868542,0.0,0.0,0.9,38.6,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
66,2025-01-17 18:00:00+00:00,53.32,0.0,0.0,90.0,0.0,0.0,4296.868542,0.0,0.0,0.9,41.7,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
67,2025-01-17 19:00:00+00:00,59.4099,0.0,38.0,50.0,38.0,4624.6,8921.468542,0.0,38.0,0.5,121.7,4624.6,4624.6,10,2025-01-16 23:00:00+00:00,0.9997998660721802
68,2025-01-17 20:00:00+00:00,46.1151,0.0,0.0,50.0,0.0,0.0,8921.468542,0.0,0.0,0.5,41.9,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
69,2025-01-17 21:00:00+00:00,48.7416,0.0,0.0,50.0,0.0,0.0,8921.468542,0.0,0.0,0.5,44.24,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
70,2025-01-17 22:00:00+00:00,46.1983,0.0,0.0,50.0,0.0,0.0,8921.468542,0.0,0.0,0.5,39.01,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
71,2025-01-17 23:00:00+00:00,44.333,0.0,0.0,50.0,0.0,0.0,8921.468542,0.0,0.0,0.5,39.74,0.0,0.0,10,2025-01-16 23:00:00+00:00,0.9997998660721802
72,2025-01-18 00:00:00+00:00,41.2173,0.0,0.0,50.0,0.0,0.0,8921.468542,0.0,0.0,0.5,34.23,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
73,2025-01-18 01:00:00+00:00,35.2899,0.0,0.0,50.0,0.0,0.0,8921.468542,0.0,0.0,0.5,32.8,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
74,2025-01-18 02:00:00+00:00,33.2242,0.0,0.0,50.0,0.0,0.0,8921.468542,0.0,0.0,0.5,30.71,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
75,2025-01-18 03:00:00+00:00,30.4707,0.0,0.0,50.0,0.0,0.0,8921.468542,0.0,0.0,0.5,23.53,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
76,2025-01-18 04:00:00+00:00,28.9317,0.0,0.0,50.0,0.0,0.0,8921.468542,0.0,0.0,0.5,80.87,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
77,2025-01-18 05:00:00+00:00,23.7708,0.0,0.0,50.0,0.0,0.0,8921.468542,0.0,0.0,0.5,25.05,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
78,2025-01-18 06:00:00+00:00,21.3052,0.0,0.0,50.0,0.0,0.0,8921.468542,0.0,0.0,0.5,21.1,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
79,2025-01-18 07:00:00+00:00,21.4734,0.0,0.0,50.0,0.0,0.0,8921.468542,0.0,0.0,0.5,17.4,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
80,2025-01-18 08:00:00+00:00,20.2803,42.1053,0.0,90.0,-42.1053,-960.00084,7961.467702000001,42.1053,0.0,0.9,22.8,-960.00084,-960.00084,11,2025-01-17 23:00:00+00:00,0.9997464391278573
81,2025-01-18 09:00:00+00:00,22.0622,0.0,0.0,90.0,0.0,0.0,7961.467702000001,0.0,0.0,0.9,19.56,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
82,2025-01-18 10:00:00+00:00,22.1316,0.0,0.0,90.0,0.0,0.0,7961.467702000001,0.0,0.0,0.9,23.21,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
83,2025-01-18 11:00:00+00:00,24.5509,0.0,0.0,90.0,0.0,0.0,7961.467702000001,0.0,0.0,0.9,22.02,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
84,2025-01-18 12:00:00+00:00,24.1262,0.0,0.0,90.0,0.0,0.0,7961.467702000001,0.0,0.0,0.9,29.08,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
85,2025-01-18 13:00:00+00:00,27.3654,0.0,0.0,90.0,0.0,0.0,7961.467702000001,0.0,0.0,0.9,30.73,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
86,2025-01-18 14:00:00+00:00,29.6159,0.0,0.0,90.0,0.0,0.0,7961.467702000001,0.0,0.0,0.9,28.3,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
87,2025-01-18 15:00:00+00:00,32.2527,0.0,0.0,90.0,0.0,0.0,7961.467702000001,0.0,0.0,0.9,33.94,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
88,2025-01-18 16:00:00+00:00,34.0875,0.0,0.0,90.0,0.0,0.0,7961.467702000001,0.0,0.0,0.9,35.54,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
89,2025-01-18 17:00:00+00:00,35.0832,0.0,0.0,90.0,0.0,0.0,7961.467702000001,0.0,0.0,0.9,39.42,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
90,2025-01-18 18:00:00+00:00,40.819,0.0,0.0,90.0,0.0,0.0,7961.467702000001,0.0,0.0,0.9,35.17,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
91,2025-01-18 19:00:00+00:00,41.5865,0.0,0.0,90.0,0.0,0.0,7961.467702000001,0.0,0.0,0.9,40.3,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
92,2025-01-18 20:00:00+00:00,38.5106,0.0,0.0,90.0,0.0,0.0,7961.467702000001,0.0,0.0,0.9,41.57,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
93,2025-01-18 21:00:00+00:00,41.8439,0.0,0.0,90.0,0.0,0.0,7961.467702000001,0.0,0.0,0.9,34.19,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
94,2025-01-18 22:00:00+00:00,50.4172,0.0,38.0,50.0,38.0,1315.94,9277.407702,0.0,38.0,0.5,34.63,1315.94,1315.94,11,2025-01-17 23:00:00+00:00,0.9997464391278573
95,2025-01-18 23:00:00+00:00,41.3211,0.0,0.0,50.0,0.0,0.0,9277.407702,0.0,0.0,0.5,30.9,0.0,0.0,11,2025-01-17 23:00:00+00:00,0.9997464391278573
96,2025-01-19 00:00:00+00:00,35.0561,0.0,0.0,50.0,0.0,0.0,9277.407702,0.0,0.0,0.5,33.16,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
97,2025-01-19 01:00:00+00:00,33.3207,0.0,0.0,50.0,0.0,0.0,9277.407702,0.0,0.0,0.5,33.21,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
98,2025-01-19 02:00:00+00:00,31.0595,0.0,0.0,50.0,0.0,0.0,9277.407702,0.0,0.0,0.5,32.59,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
99,2025-01-19 03:00:00+00:00,24.3242,0.0,0.0,50.0,0.0,0.0,9277.407702,0.0,0.0,0.5,26.43,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
100,2025-01-19 04:00:00+00:00,24.0473,0.0,0.0,50.0,0.0,0.0,9277.407702,0.0,0.0,0.5,27.9,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
101,2025-01-19 05:00:00+00:00,23.1598,0.0,0.0,50.0,0.0,0.0,9277.407702,0.0,0.0,0.5,18.31,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
102,2025-01-19 06:00:00+00:00,22.7474,0.0,0.0,50.0,0.0,0.0,9277.407702,0.0,0.0,0.5,15.91,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
103,2025-01-19 07:00:00+00:00,20.0122,42.1053,0.0,90.0,-42.1053,-801.263859,8476.143843,42.1053,0.0,0.9,19.03,-801.263859,-801.263859,12,2025-01-18 23:00:00+00:00,0.9996936286218906
104,2025-01-19 08:00:00+00:00,25.1828,0.0,0.0,90.0,0.0,0.0,8476.143843,0.0,0.0,0.9,19.79,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
105,2025-01-19 09:00:00+00:00,24.0187,0.0,0.0,90.0,0.0,0.0,8476.143843,0.0,0.0,0.9,19.09,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
106,2025-01-19 10:00:00+00:00,25.5496,0.0,0.0,90.0,0.0,0.0,8476.143843,0.0,0.0,0.9,15.0,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
107,2025-01-19 11:00:00+00:00,28.1641,0.0,0.0,90.0,0.0,0.0,8476.143843,0.0,0.0,0.9,21.54,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
108,2025-01-19 12:00:00+00:00,36.8689,0.0,0.0,90.0,0.0,0.0,8476.143843,0.0,0.0,0.9,20.57,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
109,2025-01-19 13:00:00+00:00,31.7884,0.0,0.0,90.0,0.0,0.0,8476.143843,0.0,0.0,0.9,27.92,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
110,2025-01-19 14:00:00+00:00,32.2497,0.0,0.0,90.0,0.0,0.0,8476.143843,0.0,0.0,0.9,29.75,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
111,2025-01-19 15:00:00+00:00,36.7082,0.0,0.0,90.0,0.0,0.0,8476.143843,0.0,0.0,0.9,112.62,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
112,2025-01-19 16:00:00+00:00,39.8975,0.0,0.0,90.0,0.0,0.0,8476.143843,0.0,0.0,0.9,32.55,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
113,2025-01-19 17:00:00+00:00,44.9598,0.0,0.0,90.0,0.0,0.0,8476.143843,0.0,0.0,0.9,33.25,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
114,2025-01-19 18:00:00+00:00,44.196,0.0,0.0,90.0,0.0,0.0,8476.143843,0.0,0.0,0.9,37.33,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
115,2025-01-19 19:00:00+00:00,45.5065,0.0,0.0,90.0,0.0,0.0,8476.143843,0.0,0.0,0.9,40.88,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
116,2025-01-19 20:00:00+00:00,47.0871,0.0,38.0,50.0,38.0,1382.06,9858.203843000001,0.0,38.0,0.5,36.37,1382.06,1382.06,12,2025-01-18 23:00:00+00:00,0.9996936286218906
117,2025-01-19 21:00:00+00:00,39.2501,0.0,0.0,50.0,0.0,0.0,9858.203843000001,0.0,0.0,0.5,39.75,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
118,2025-01-19 22:00:00+00:00,36.4125,0.0,0.0,50.0,0.0,0.0,9858.203843000001,0.0,0.0,0.5,36.16,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
119,2025-01-19 23:00:00+00:00,45.65,0.0,0.0,50.0,0.0,0.0,9858.203843000001,0.0,0.0,0.5,33.92,0.0,0.0,12,2025-01-18 23:00:00+00:00,0.9996936286218906
120,2025-01-20 00:00:00+00:00,37.4173,0.0,0.0,50.0,0.0,0.0,9858.203843000001,0.0,0.0,0.5,37.47,0.0,0.0,13,2025-01-19 23:00:00+00:00,0.9996402016775677
121,2025-01-20 01:00:00+00:00,35.8572,0.0,0.0,50.0,0.0,0.0,9858.203843000001,0.0,0.0,0.5,32.73,0.0,0.0,13,2025-01-19 23:00:00+00:00,0.9996402016775677
122,2025-01-20 02:00:00+00:00,36.601,0.0,0.0,50.0,0.0,0.0,9858.203843000001,0.0,0.0,0.5,31.35,0.0,0.0,13,2025-01-19 23:00:00+00:00,0.9996402016775677
123,2025-01-20 03:00:00+00:00,32.1221,0.0,0.0,50.0,0.0,0.0,9858.203843000001,0.0,0.0,0.5,27.15,0.0,0.0,13,2025-01-19 23:00:00+00:00,0.9996402016775677
124,2025-01-20 04:00:00+00:00,35.8796,0.0,0.0,50.0,0.0,0.0,9858.203843000001,0.0,0.0,0.5,32.65,0.0,0.0,13,2025-01-19 23:00:00+00:00,0.9996402016775677
125,2025-01-20 05:00:00+00:00,30.8245,0.0,0.0,50.0,0.0,0.0,9858.203843000001,0.0,0.0,0.5,25.75,0.0,0.0,13,2025-01-19 23:00:00+00:00,0.9996402016775677
126,2025-01-20 06:00:00+00:00,25.5652,0.0,0.0,50.0,0.0,0.0,9858.203843000001,0.0,0.0,0.5,22.32,0.0,0.0,13,2025-01-19 23:00:00+00:00,0.9996402016775677
127,2025-01-20 07:00:00+00:00,25.5586,0.0,0.0,50.0,0.0,0.0,9858.203843000001,0.0,0.0,0.5,23.61,0.0,0.0,13,2025-01-19 23:00:00+00:00,0.9996402016775677
128,2025-01-20 08:00:00+00:00,25.3126,0.0,0.0,50.0,0.0,0.0,9858.203843000001,0.0,0.0,0.5,22.45,0.0,0.0,13,2025-01-19 23:00:00+00:00,0.9996402016775677
129,2025-01-20 09:00:00+00:00,23.247,42.1053,0.0,90.0,-42.1053,-948.211356,8909.992487000001,42.1053,0.0,0.9,22.52,-948.211356,-948.211356,13,2025-01-19 23:00:00+00:00,0.9996402016775677
130,2025-01-20 10:00:00+00:00,25.9056,0.0,0.0,90.0,0.0,0.0,8909.992487000001,0.0,0.0,0.9,25.61,0.0,0.0,13,2025-01-19 23:00:00+00:00,0.9996402016775677
131,2025-01-20 11:00:00+00:00,25.012,0.0,0.0,90.0,0.0,0.0,8909.992487000001,0.0,0.0,0.9,27.56,0.0,0.0,13,2025-01-19 23:00:00+00:00,0.9996402016775677
132,2025-01-20 12:00:00+00:00,25.9524,0.0,0.0,90.0,0.0,0.0,8909.992487000001,0.0,0.0,0.9,26.41,0.0,0.0,13,2025-01-19 23:00:00+00:00,0.9996402016775677
